id,name,unit_cost,remaining_qty,is_active
1784,TWG DARGEELING,1.92,15,TRUE
1786,TWG ENGLISH BREAKFAST ,1.92,15,TRUE
1788,TWG MORROCAN ,1.92,15,TRUE
1790,TWG ROOIBOS,1.92,15,TRUE
1792,TWG SENCHA,1.92,15,TRUE
1794,UMBRELLA S,1.92,15,TRUE
1796,VANILLA ESSENCE,1.92,15,TRUE
1798,VANILLA PODS,1.92,15,TRUE
1800,VIM ,1.92,15,TRUE
1802,VINEGAR,1.92,15,TRUE
1804,WHISKS,1.92,15,TRUE
1806,WHITE SAUCER 14 CM ,1.92,15,TRUE
1808,WHITE SUGAR ,1.92,15,TRUE
1810,WHITE TILES ,1.92,15,TRUE
1812,WHOLE CHICKENS ,1.92,15,TRUE
1814,WHOLE PEELED TOMATOES,1.92,15,TRUE
1816,WIRE BRUSH ,1.92,15,TRUE
1818,WOODEN KNIVES ,1.92,15,TRUE
1820,WOODEN SPOON ,1.92,15,TRUE
1822,WOODEN SPOONS,1.92,15,TRUE
1824,XMAS BROWN DECO,1.92,15,TRUE
1826,YELLOW PEPPERS,1.92,15,TRUE
1828,COFFEE CUP 250 ML ,1.92,15,TRUE
1830,COFFEE CUP 350 ML,1.92,15,TRUE
1832,COFFEE CUP 500 ML ,1.92,15,TRUE
1834,PLAIN CROSSAINTS ,1.92,15,TRUE
1836,BIG CROISSANTS ,1.92,15,TRUE
1838,MINI  PLAIN CROISSANTS ,1.92,15,TRUE
1840,MED PLAIN CROISSANTS ,1.92,15,TRUE
1842,MED PLAIN CROISSANTS FROZEN ,1.92,15,TRUE
1844,CHOCOLATE CROSSAINTS ,1.92,15,TRUE
1846,MINI CHOCOLATE CROISSANTS ,1.92,15,TRUE
1848,MED CHOCOLATE CROISSANTS  ,1.92,15,TRUE
1850,CHOC ALMOND CROSSAINTS,1.92,15,TRUE
1852,MED CHOCOLATE ALMOND CROISSANTS ,1.92,15,TRUE
1854,MED ALMOND CROISSANTS ,1.92,15,TRUE
1856,MINI ALMOND CROISSANTS ,1.92,15,TRUE
1858,ALMOND CROISSANTS  ,1.92,15,TRUE
1860,CHELSEA ,1.92,15,TRUE
1862,MINI CHELSEA,1.92,15,TRUE
1864,DANISH PASTRIES -APRICOT ,1.92,15,TRUE
1866,FINANCIERS,1.92,15,TRUE
1868,SWISS,1.92,15,TRUE
1870,KUIGN MANN,1.92,15,TRUE
1872,PALMIERS,1.92,15,TRUE
1874,PATES DE NATES ,1.92,15,TRUE
1876,HOT CROSS BUNS ,1.92,15,TRUE
1878,CHOCOLATE NIB ,1.92,15,TRUE
1880,APPLE TURNOVER ,1.92,15,TRUE
1882,CROUGHNUTS ,1.92,15,TRUE
1886,BAGUETTE ,1.92,15,TRUE
1888,KITCHEN BAGUETTE,1.92,15,TRUE
1890,LONG BAGUETTES,1.92,15,TRUE
1892,SOUR DOUGH ,1.92,15,TRUE
1894,WHOLEWHEAT SOURDOUGH ,1.92,15,TRUE
1896,WHEAT ,1.92,15,TRUE
1898,CIABATA,1.92,15,TRUE
1900,BIRIOCHE LOAF ,1.92,15,TRUE
1902,BIRIOCHE KITCHEN ,1.92,15,TRUE
1904,120G BIRIOCHE ROLLS ,1.92,15,TRUE
1906,ROLLS  ,1.92,15,TRUE
1908,POOLISH ,1.92,15,TRUE
1910,SEED LOAF ,1.92,15,TRUE
1912,BREAD ROLLS -120 G ,1.92,15,TRUE
1914,BREAD ROLLS-60 G ,1.92,15,TRUE
